date,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
28-10-2025,South West Delhi,110061,1,2,0,0,6,4,6
28-10-2025,South West Delhi,110066,2,0,0,0,3,0,0
28-10-2025,South West Delhi,110067,1,0,0,3,8,2,7
28-10-2025,South West Delhi,110070,3,0,1,2,27,5,8
28-10-2025,South West Delhi,110071,3,0,0,2,9,0,0
28-10-2025,South West Delhi,110072,3,0,0,2,8,0,0
28-10-2025,South West Delhi,110073,2,0,0,0,8,12,30
28-10-2025,South West Delhi,110075,3,0,0,2,20,2,15
28-10-2025,South West Delhi,110077,2,0,0,16,66,26,24
28-10-2025,South West Delhi,110078,2,0,0,1,30,8,17
28-10-2025,West Delhi,110015,6,1,0,2,26,7,16
28-10-2025,West Delhi,110018,9,1,0,6,68,0,0
28-10-2025,West Delhi,110026,1,0,0,0,7,2,2
28-10-2025,West Delhi,110027,4,1,0,3,39,0,0
28-10-2025,West Delhi,110041,6,4,0,12,142,94,184
28-10-2025,West Delhi,110043,5,2,0,0,18,4,8
28-10-2025,West Delhi,110058,1,0,0,3,17,0,5
28-10-2025,West Delhi,110059,22,5,1,17,162,59,101
28-10-2025,West Delhi,110063,2,0,0,2,32,12,34
28-10-2025,West Delhi,110087,9,0,0,2,12,23,10
28-12-2025,Central Delhi,110002,2,2,0,0,0,0,0
28-12-2025,Central Delhi,110003,2,1,1,2,20,2,6
28-12-2025,Central Delhi,110004,1,0,0,0,1,0,0
28-12-2025,Central Delhi,110005,2,1,0,5,32,0,0
28-12-2025,Central Delhi,110008,5,3,0,11,42,12,7
28-12-2025,Central Delhi,110012,2,0,0,0,0,0,0
28-12-2025,Central Delhi,110055,5,0,0,6,24,10,16
28-12-2025,Central Delhi,110060,1,0,0,0,0,0,0
28-12-2025,East Delhi,110031,5,0,0,6,47,26,26
28-12-2025,East Delhi,110032,3,1,0,0,13,1,11
28-12-2025,East Delhi,110051,4,0,0,0,0,0,0
28-12-2025,East Delhi,110053,1,0,0,0,0,0,0
28-12-2025,East Delhi,110091,9,0,0,10,101,0,0
28-12-2025,East Delhi,110092,21,2,0,8,159,50,33
28-12-2025,East Delhi,110095,3,0,0,8,52,88,72
28-12-2025,East Delhi,110096,21,2,0,26,244,60,28
28-12-2025,North Delhi,110006,13,0,0,7,90,144,222
28-12-2025,North Delhi,110007,8,2,0,6,31,28,26
28-12-2025,North Delhi,110054,4,2,0,1,25,11,2
28-12-2025,North Delhi,110084,15,2,0,21,174,0,0
28-12-2025,North East,110053,1,2,0,0,0,0,0
28-12-2025,North East,110093,1,0,0,1,21,10,28
28-12-2025,North East,110094,10,3,0,0,0,0,0
28-12-2025,North East Delhi,110032,5,0,0,0,0,0,0
28-12-2025,North East Delhi,110053,5,7,0,19,161,152,114
28-12-2025,North East Delhi,110093,6,0,0,0,0,0,0
28-12-2025,North East Delhi,110094,16,7,0,45,288,80,76
28-12-2025,North West Delhi,110009,1,1,0,2,35,0,0
28-12-2025,North West Delhi,110033,15,2,0,0,0,0,0
28-12-2025,North West Delhi,110034,5,3,0,6,82,8,7
28-12-2025,North West Delhi,110035,0,1,0,3,33,0,0
28-12-2025,North West Delhi,110036,11,0,0,14,90,22,10
28-12-2025,North West Delhi,110039,6,4,0,7,48,0,0
28-12-2025,North West Delhi,110040,4,2,0,8,64,11,11
28-12-2025,North West Delhi,110042,30,6,0,36,320,74,122
28-12-2025,North West Delhi,110052,6,1,0,0,0,0,0
28-12-2025,North West Delhi,110056,1,0,0,0,3,0,0
28-12-2025,North West Delhi,110081,11,3,0,6,70,28,60
28-12-2025,North West Delhi,110082,12,1,0,0,0,0,0
28-12-2025,North West Delhi,110083,24,0,0,7,70,38,30
28-12-2025,North West Delhi,110085,18,2,0,20,163,92,36
28-12-2025,North West Delhi,110086,56,7,0,52,246,0,0
28-12-2025,North West Delhi,110088,7,0,0,5,23,0,0
28-12-2025,North West Delhi,110089,8,0,0,4,47,0,0
28-12-2025,Shahdara,110032,1,0,0,9,83,0,8
28-12-2025,Shahdara,110053,1,0,0,0,17,0,0
28-12-2025,Shahdara,110095,1,1,0,0,0,0,0
28-12-2025,South Delhi,110014,2,0,0,4,15,10,8
28-12-2025,South Delhi,110016,1,0,0,0,38,6,0
28-12-2025,South Delhi,110017,6,4,1,0,0,0,0
28-12-2025,South Delhi,110019,5,0,0,18,170,38,40
28-12-2025,South Delhi,110020,0,1,0,2,26,11,7
28-12-2025,South Delhi,110024,2,3,0,0,0,0,0
28-12-2025,South Delhi,110025,10,2,0,11,104,0,0
28-12-2025,South Delhi,110030,2,1,0,4,44,5,13
28-12-2025,South Delhi,110044,16,0,0,24,266,90,56
28-12-2025,South Delhi,110047,1,1,0,2,21,0,0
28-12-2025,South Delhi,110048,2,0,0,3,10,0,0
28-12-2025,South Delhi,110049,2,0,0,0,0,0,0
28-12-2025,South Delhi,110062,25,1,0,0,0,0,0
28-12-2025,South Delhi,110065,2,0,0,4,30,2,22
28-12-2025,South Delhi,110074,0,3,0,7,46,16,24
28-12-2025,South Delhi,110076,6,0,0,1,37,20,10
28-12-2025,South Delhi,110080,1,0,0,0,0,0,0
28-12-2025,South East Delhi,110025,5,2,0,2,52,0,0
28-12-2025,South West Delhi,110010,3,0,0,2,15,5,6
28-12-2025,South West Delhi,110022,1,0,0,1,8,3,1
28-12-2025,South West Delhi,110023,0,1,0,3,16,10,12
28-12-2025,South West Delhi,110028,0,1,0,0,12,0,0
28-12-2025,South West Delhi,110029,1,0,0,0,6,0,0
28-12-2025,South West Delhi,110037,5,3,0,2,37,0,0
28-12-2025,South West Delhi,110043,11,3,0,30,290,58,26
28-12-2025,South West Delhi,110045,10,2,0,17,96,0,0
28-12-2025,South West Delhi,110046,5,3,0,12,41,25,10
28-12-2025,South West Delhi,110061,0,1,0,2,13,0,0
28-12-2025,South West Delhi,110064,2,0,0,1,21,12,18
28-12-2025,South West Delhi,110067,1,0,0,0,0,0,0
28-12-2025,South West Delhi,110070,2,1,0,5,30,12,8
28-12-2025,South West Delhi,110075,3,0,0,5,50,6,14
28-12-2025,South West Delhi,110077,4,0,0,0,0,0,0
28-12-2025,South West Delhi,110078,7,1,0,9,55,11,11
28-12-2025,West Delhi,110015,3,1,0,5,50,0,0
28-12-2025,West Delhi,110018,6,3,0,14,105,32,76
28-12-2025,West Delhi,110026,1,0,0,0,7,3,4
28-12-2025,West Delhi,110027,1,1,0,1,36,0,0
28-12-2025,West Delhi,110041,11,2,0,26,152,100,142
28-12-2025,West Delhi,110043,1,1,0,6,44,12,2
28-12-2025,West Delhi,110058,2,1,0,8,64,14,2
28-12-2025,West Delhi,110059,20,3,2,29,362,0,0
28-12-2025,West Delhi,110063,2,1,0,6,40,0,0
29-09-2025,Central Delhi,110002,2,0,0,0,0,8,30
29-09-2025,Central Delhi,110003,1,1,0,0,0,32,28
29-09-2025,Central Delhi,110005,1,0,1,0,0,35,36
29-09-2025,East Delhi,110053,1,1,0,0,0,6,10
29-09-2025,East Delhi,110092,1,1,0,0,0,0,0
29-09-2025,East Delhi,110095,1,0,0,0,0,94,84
29-09-2025,Najafgarh,110043,1,0,0,0,0,0,6
29-09-2025,North Delhi,110007,1,1,0,0,0,36,46
29-09-2025,North Delhi,110084,2,0,0,0,0,88,124
29-09-2025,North East,110053,1,0,0,0,0,0,0
29-09-2025,North East Delhi,110053,1,1,1,0,0,0,0
29-09-2025,North East Delhi,110093,1,0,0,0,0,0,0
29-09-2025,North East Delhi,110094,1,6,0,0,0,0,0
29-09-2025,North West Delhi,110009,1,0,0,0,0,0,0
29-09-2025,North West Delhi,110033,1,0,0,0,0,0,0
29-09-2025,North West Delhi,110034,2,0,0,0,0,80,74
29-09-2025,North West Delhi,110040,1,1,0,0,0,0,0
29-09-2025,North West Delhi,110042,1,2,0,0,0,178,236
29-09-2025,North West Delhi,110052,1,0,0,0,0,0,0
29-09-2025,North West Delhi,110082,0,0,1,0,0,14,26
29-09-2025,North West Delhi,110083,1,0,0,0,0,0,0
29-09-2025,North West Delhi,110085,1,0,0,0,0,108,128
29-09-2025,North West Delhi,110086,4,2,0,0,0,452,496
29-09-2025,South Delhi,110013,2,0,0,0,0,8,10
29-09-2025,South Delhi,110019,1,0,0,0,0,52,48
29-09-2025,South Delhi,110020,0,1,0,0,0,0,0
29-09-2025,South Delhi,110024,0,1,0,0,0,4,12
29-09-2025,South Delhi,110025,1,0,0,0,0,30,51
29-09-2025,South Delhi,110030,1,0,2,0,0,0,0
29-09-2025,South Delhi,110044,1,0,0,0,0,144,160
29-09-2025,South Delhi,110062,2,1,0,0,0,158,194
29-09-2025,South Delhi,110068,1,0,0,0,0,0,0
29-09-2025,South Delhi,110074,2,0,0,0,0,24,42
29-09-2025,South Delhi,110076,1,1,0,0,0,30,58
29-09-2025,South East Delhi,110025,1,0,0,0,0,0,0
29-09-2025,South West Delhi,110022,3,0,0,0,0,16,12
29-09-2025,South West Delhi,110045,1,0,0,0,0,62,84
29-09-2025,South West Delhi,110057,0,1,0,0,0,30,18
29-09-2025,South West Delhi,110061,1,0,1,0,0,0,0
29-09-2025,South West Delhi,110075,2,0,0,0,0,0,0
29-09-2025,South West Delhi,110077,1,0,0,0,0,32,34
29-09-2025,West Delhi,110018,0,2,0,0,0,72,142
29-09-2025,West Delhi,110041,3,0,0,0,0,0,0
29-09-2025,West Delhi,110059,1,1,0,0,0,91,111
29-09-2025,West Delhi,110087,1,0,0,0,0,0,0
29-10-2025,Central Delhi,110002,2,0,0,1,19,12,20
29-10-2025,Central Delhi,110003,2,0,0,0,0,0,0
29-10-2025,Central Delhi,110005,1,1,0,0,0,0,0
29-10-2025,Central Delhi,110008,2,0,0,0,0,0,0
29-10-2025,Central Delhi,110055,2,1,0,4,19,0,0
29-10-2025,East Delhi,110031,1,2,0,10,74,128,64
29-10-2025,East Delhi,110032,1,0,0,0,28,4,70
29-10-2025,East Delhi,110051,4,2,0,4,52,28,46
29-10-2025,East Delhi,110053,1,0,0,0,5,0,0
29-10-2025,East Delhi,110091,12,1,0,7,78,41,73
29-10-2025,East Delhi,110092,11,5,0,10,230,68,106
29-10-2025,East Delhi,110095,6,1,0,2,28,0,0
29-10-2025,East Delhi,110096,11,2,0,16,158,50,54
29-10-2025,New Delhi,110001,1,0,0,2,12,0,0
29-10-2025,North Delhi,110006,6,1,0,0,0,0,0
29-10-2025,North Delhi,110007,1,0,0,1,32,17,30
29-10-2025,North Delhi,110054,2,0,0,2,30,10,24
29-10-2025,North Delhi,110084,10,6,0,15,91,0,0
29-10-2025,North East,110053,2,0,0,2,28,0,35
29-10-2025,North East,110093,5,1,0,0,22,2,78
29-10-2025,North East,110094,7,2,0,0,31,0,0
29-10-2025,North East Delhi,110032,3,1,0,4,32,32,68
29-10-2025,North East Delhi,110053,6,5,0,0,0,0,0
29-10-2025,North East Delhi,110093,8,1,0,0,0,0,0
29-10-2025,North East Delhi,110094,18,6,0,0,0,0,0
29-10-2025,North West Delhi,110009,2,0,0,2,46,0,0
29-10-2025,North West Delhi,110033,6,0,0,3,52,0,0
29-10-2025,North West Delhi,110034,5,1,0,8,124,32,64
29-10-2025,North West Delhi,110035,5,1,0,0,0,0,0
29-10-2025,North West Delhi,110036,1,2,0,5,33,0,0
29-10-2025,North West Delhi,110039,6,2,0,0,0,0,0
29-10-2025,North West Delhi,110040,2,1,0,8,44,0,0
29-10-2025,North West Delhi,110042,4,3,0,12,80,0,0
29-10-2025,North West Delhi,110052,5,0,0,2,104,34,66
29-10-2025,North West Delhi,110081,3,0,0,6,66,36,90
29-10-2025,North West Delhi,110082,1,0,0,2,12,34,54
29-10-2025,North West Delhi,110083,5,0,0,0,0,0,0
29-10-2025,North West Delhi,110085,15,2,0,10,114,32,71
29-10-2025,North West Delhi,110086,5,4,0,26,216,196,310
29-10-2025,North West Delhi,110088,2,0,0,2,25,8,14
29-10-2025,North West Delhi,110089,2,0,0,4,46,14,38
29-10-2025,North West Delhi,110094,1,0,0,0,6,0,6
29-10-2025,Shahdara,110032,0,1,0,0,0,0,0
29-10-2025,South Delhi,110013,0,1,0,0,8,2,14
29-10-2025,South Delhi,110014,3,0,0,0,17,6,10
29-10-2025,South Delhi,110016,0,1,0,0,10,6,2
29-10-2025,South Delhi,110017,4,2,0,0,0,0,0
29-10-2025,South Delhi,110019,7,2,0,0,0,0,0
29-10-2025,South Delhi,110020,2,0,0,0,32,18,16
29-10-2025,South Delhi,110025,4,1,0,10,70,0,0
29-10-2025,South Delhi,110030,2,0,0,4,62,24,84
29-10-2025,South Delhi,110044,28,8,0,7,77,0,0
29-10-2025,South Delhi,110047,1,1,0,0,0,0,0
29-10-2025,South Delhi,110062,17,3,0,12,246,86,200
29-10-2025,South Delhi,110065,3,0,0,1,19,9,16
29-10-2025,South Delhi,110074,3,4,0,4,72,30,68
29-10-2025,South Delhi,110076,1,1,0,1,28,10,26
29-10-2025,South Delhi,110080,5,0,0,0,0,0,0
29-10-2025,South West Delhi,110021,1,0,0,0,12,4,0
29-10-2025,South West Delhi,110022,3,0,1,0,0,0,0
29-10-2025,South West Delhi,110023,1,0,0,4,40,2,22
29-10-2025,South West Delhi,110037,1,0,0,0,0,0,0
29-10-2025,South West Delhi,110043,8,2,0,10,99,40,82
29-10-2025,South West Delhi,110045,8,3,0,7,85,0,0
29-10-2025,South West Delhi,110046,2,0,0,4,29,8,26
29-10-2025,South West Delhi,110061,1,0,0,2,12,8,10
29-10-2025,South West Delhi,110064,0,2,0,0,16,0,0
29-10-2025,South West Delhi,110066,1,0,0,0,6,0,2
29-10-2025,South West Delhi,110070,5,0,0,0,23,6,21
29-10-2025,South West Delhi,110071,2,0,0,4,30,8,18
29-10-2025,South West Delhi,110072,1,0,0,0,24,0,10
29-10-2025,South West Delhi,110075,2,1,0,0,0,0,0
29-10-2025,South West Delhi,110077,2,1,0,3,39,16,48
29-10-2025,South West Delhi,110078,3,0,0,3,41,18,44
29-10-2025,West Delhi,110015,6,1,0,2,41,0,0
29-10-2025,West Delhi,110018,8,3,0,8,83,27,57
29-10-2025,West Delhi,110026,1,0,0,0,8,4,12
29-10-2025,West Delhi,110027,5,0,0,3,67,44,40
29-10-2025,West Delhi,110041,8,1,0,0,0,0,0
29-10-2025,West Delhi,110043,4,0,0,0,16,6,10
29-10-2025,West Delhi,110058,3,0,0,4,36,10,26
29-10-2025,West Delhi,110059,25,2,1,0,0,0,0
29-10-2025,West Delhi,110063,2,0,0,1,36,24,50
29-10-2025,West Delhi,110087,1,0,0,4,34,28,16
29-12-2025,Central Delhi,110002,5,1,0,5,31,0,0
29-12-2025,Central Delhi,110003,2,3,0,1,17,0,0
29-12-2025,Central Delhi,110005,6,1,0,5,48,0,0
29-12-2025,Central Delhi,110008,2,1,0,0,0,0,0
29-12-2025,Central Delhi,110012,1,0,0,0,15,0,0
29-12-2025,Central Delhi,110055,0,1,0,6,64,14,22
29-12-2025,East Delhi,110031,3,2,0,4,92,54,60
29-12-2025,East Delhi,110032,0,1,0,0,28,2,22
29-12-2025,East Delhi,110051,6,1,0,6,76,0,0
29-12-2025,East Delhi,110053,2,0,0,2,6,20,16
29-12-2025,East Delhi,110091,6,3,0,0,0,0,0
29-12-2025,East Delhi,110092,16,2,0,14,159,104,74
29-12-2025,East Delhi,110095,4,1,0,2,34,93,70
29-12-2025,East Delhi,110096,9,4,0,8,101,36,22
29-12-2025,North Delhi,110006,11,1,0,0,0,0,0
29-12-2025,North Delhi,110007,1,0,0,7,44,23,22
29-12-2025,North Delhi,110054,1,0,0,0,0,0,0
29-12-2025,North Delhi,110084,17,5,0,40,280,88,86
29-12-2025,North East,110053,1,1,0,0,42,0,0
29-12-2025,North East,110093,4,0,0,0,25,0,0
29-12-2025,North East,110094,5,3,0,0,62,0,0
29-12-2025,North East Delhi,110032,7,2,0,2,12,46,24
29-12-2025,North East Delhi,110053,16,2,0,0,0,0,0
29-12-2025,North East Delhi,110093,8,3,0,12,61,0,0
29-12-2025,North East Delhi,110094,24,6,0,60,494,222,236
29-12-2025,North West Delhi,110009,2,0,0,1,32,0,0
29-12-2025,North West Delhi,110033,13,1,0,10,140,104,132
29-12-2025,North West Delhi,110034,3,1,0,0,0,0,0
29-12-2025,North West Delhi,110036,5,1,0,4,27,19,50
29-12-2025,North West Delhi,110039,7,1,0,0,0,0,0
29-12-2025,North West Delhi,110040,3,4,0,8,72,0,0
29-12-2025,North West Delhi,110042,12,6,0,0,0,0,0
29-12-2025,North West Delhi,110052,8,0,0,8,110,24,40
29-12-2025,North West Delhi,110081,5,0,0,4,42,18,37
29-12-2025,North West Delhi,110082,2,0,0,4,24,22,40
29-12-2025,North West Delhi,110083,7,0,0,3,42,36,68
29-12-2025,North West Delhi,110085,15,0,0,9,157,44,42
29-12-2025,North West Delhi,110086,41,6,0,24,203,282,392
29-12-2025,North West Delhi,110088,3,0,0,1,43,42,40
29-12-2025,North West Delhi,110089,1,0,0,3,28,0,0
29-12-2025,Shahdara,110032,3,1,0,0,0,0,0
29-12-2025,Shahdara,110093,1,0,0,0,22,8,18
29-12-2025,Shahdara,110095,1,1,0,4,33,0,0
29-12-2025,South Delhi,110013,2,0,0,4,20,8,4
29-12-2025,South Delhi,110014,1,0,0,0,48,18,14
29-12-2025,South Delhi,110016,0,1,0,1,10,10,12
29-12-2025,South Delhi,110017,5,3,0,6,53,30,42
29-12-2025,South Delhi,110019,7,0,0,8,132,40,28
29-12-2025,South Delhi,110020,14,1,0,2,26,14,26
29-12-2025,South Delhi,110024,1,0,0,0,0,0,0
29-12-2025,South Delhi,110025,24,3,0,10,204,72,78
29-12-2025,South Delhi,110030,5,0,0,1,45,19,31
29-12-2025,South Delhi,110044,12,0,0,16,131,0,0
29-12-2025,South Delhi,110048,1,2,0,0,12,12,12
29-12-2025,South Delhi,110049,2,0,0,1,19,11,12
29-12-2025,South Delhi,110062,38,2,0,11,119,140,118
29-12-2025,South Delhi,110065,2,0,0,4,29,0,0
29-12-2025,South Delhi,110068,2,0,0,0,0,0,0
29-12-2025,South Delhi,110074,3,0,1,2,46,24,24
29-12-2025,South Delhi,110076,13,1,0,2,50,0,0
29-12-2025,South Delhi,110080,8,0,0,2,27,8,4
29-12-2025,South East Delhi,110025,1,0,0,0,18,2,10
29-12-2025,South West Delhi,110010,0,1,0,0,13,0,0
29-12-2025,South West Delhi,110021,1,1,0,0,6,0,0
29-12-2025,South West Delhi,110022,1,0,1,4,24,14,12
29-12-2025,South West Delhi,110023,1,1,0,5,18,0,0
29-12-2025,South West Delhi,110028,1,0,0,2,15,0,0
29-12-2025,South West Delhi,110029,3,0,0,2,28,6,8
29-12-2025,South West Delhi,110037,4,7,0,8,70,52,42
29-12-2025,South West Delhi,110043,8,4,0,0,0,0,0
29-12-2025,South West Delhi,110045,10,0,2,8,86,28,27
29-12-2025,South West Delhi,110046,2,1,0,0,35,15,23
29-12-2025,South West Delhi,110057,3,0,0,3,13,0,0
29-12-2025,South West Delhi,110061,1,1,0,2,10,0,0
29-12-2025,South West Delhi,110064,1,0,0,2,48,6,6
29-12-2025,South West Delhi,110067,1,0,0,1,12,4,4
29-12-2025,South West Delhi,110070,1,1,0,4,82,6,10
29-12-2025,South West Delhi,110071,1,1,0,0,0,0,0
29-12-2025,South West Delhi,110073,2,1,0,0,21,16,12
29-12-2025,South West Delhi,110075,4,0,0,6,47,0,0
29-12-2025,South West Delhi,110077,4,0,0,9,53,0,0
29-12-2025,South West Delhi,110078,3,1,0,10,112,44,24
29-12-2025,West Delhi,110015,2,0,0,8,108,32,26
29-12-2025,West Delhi,110018,9,2,0,0,0,0,0
29-12-2025,West Delhi,110027,2,0,0,4,94,26,50
29-12-2025,West Delhi,110041,10,3,0,17,146,126,174
29-12-2025,West Delhi,110043,1,0,0,0,12,30,9
29-12-2025,West Delhi,110058,3,0,0,0,36,10,14
29-12-2025,West Delhi,110059,26,1,0,26,310,168,128
29-12-2025,West Delhi,110063,2,2,0,8,78,40,36
30-09-2025,Central Delhi,110005,0,0,2,0,0,11,25
30-09-2025,Central Delhi,110055,0,1,0,0,0,22,34
30-09-2025,North Delhi,110006,0,2,0,0,0,23,30
30-09-2025,North Delhi,110007,0,2,0,0,0,18,44
30-09-2025,North Delhi,110084,0,1,0,0,0,0,0
30-09-2025,North East Delhi,110094,0,2,0,0,0,111,106
30-09-2025,North West Delhi,110040,0,0,2,0,0,40,48
30-09-2025,North West Delhi,110081,0,2,0,0,0,44,78
30-09-2025,North West Delhi,110086,0,1,0,0,0,0,0
30-09-2025,South Delhi,110017,0,1,0,0,0,30,36
30-09-2025,South Delhi,110019,0,1,0,0,0,0,0
30-09-2025,South Delhi,110025,1,0,1,0,0,0,0
30-09-2025,South Delhi,110044,0,1,1,0,0,30,44
30-09-2025,South Delhi,110062,0,1,0,0,0,0,0
30-09-2025,South Delhi,110074,0,1,0,0,0,30,50
30-09-2025,South West Delhi,110023,0,1,0,0,0,2,4
30-09-2025,South West Delhi,110029,0,1,0,0,0,2,10
30-09-2025,South West Delhi,110045,1,0,0,0,0,56,46
30-09-2025,West Delhi,110059,0,1,1,0,0,80,97
30-09-2025,West Delhi,110087,0,1,0,0,0,8,6
30-10-2025,Central Delhi,110001,1,0,0,1,3,0,5
30-10-2025,Central Delhi,110002,6,0,0,0,0,0,0
30-10-2025,Central Delhi,110003,4,1,0,3,18,0,0
30-10-2025,Central Delhi,110005,7,0,1,4,40,66,36
30-10-2025,Central Delhi,110008,17,3,0,2,55,44,78
30-10-2025,Central Delhi,110012,3,0,0,0,15,0,0
30-10-2025,Central Delhi,110055,9,2,1,2,33,14,15
30-10-2025,Central Delhi,110060,3,1,0,0,4,2,10
30-10-2025,East Delhi,110031,11,3,0,0,0,0,0
30-10-2025,East Delhi,110032,3,1,0,0,18,0,13
30-10-2025,East Delhi,110051,11,4,0,1,54,18,54
30-10-2025,East Delhi,110053,3,1,0,4,6,4,6
30-10-2025,East Delhi,110091,30,6,0,20,120,72,156
30-10-2025,East Delhi,110092,33,9,1,9,101,72,118
30-10-2025,East Delhi,110095,12,1,0,6,12,12,74
30-10-2025,East Delhi,110096,19,7,0,0,0,0,0
30-10-2025,New Delhi,110001,1,0,0,0,16,8,14
30-10-2025,New Delhi,110011,1,0,0,0,1,0,2
30-10-2025,New Delhi,110021,1,0,0,1,5,2,7
30-10-2025,North Delhi,110006,22,2,0,5,48,40,98
30-10-2025,North Delhi,110007,10,4,0,3,44,11,31
30-10-2025,North Delhi,110054,7,2,0,3,18,0,0
30-10-2025,North Delhi,110084,29,6,0,7,91,0,0
30-10-2025,North East,110053,15,2,0,0,48,0,98
30-10-2025,North East,110093,14,2,0,0,13,0,27
30-10-2025,North East,110094,21,11,0,1,33,2,48
30-10-2025,North East Delhi,110032,13,2,0,1,27,14,19
30-10-2025,North East Delhi,110053,36,11,0,24,99,54,92
30-10-2025,North East Delhi,110090,1,0,0,0,0,0,0
30-10-2025,North East Delhi,110093,19,11,0,10,86,146,132
30-10-2025,North East Delhi,110094,80,32,0,38,320,188,244
30-10-2025,North West Delhi,110009,10,2,0,0,33,0,0
30-10-2025,North West Delhi,110033,21,3,0,16,138,48,134
30-10-2025,North West Delhi,110034,22,2,0,5,78,0,0
30-10-2025,North West Delhi,110035,9,4,0,4,40,18,40
30-10-2025,North West Delhi,110036,10,0,0,7,17,17,33
30-10-2025,North West Delhi,110039,11,7,1,2,33,25,32
30-10-2025,North West Delhi,110040,22,6,0,5,56,22,22
30-10-2025,North West Delhi,110042,30,6,0,10,176,98,230
30-10-2025,North West Delhi,110052,13,0,0,0,0,0,0
30-10-2025,North West Delhi,110081,13,1,0,3,37,62,130
30-10-2025,North West Delhi,110082,3,4,0,4,15,7,15
30-10-2025,North West Delhi,110083,13,0,0,4,27,40,41
30-10-2025,North West Delhi,110085,30,3,0,10,91,0,0
30-10-2025,North West Delhi,110086,41,12,0,18,146,184,328
30-10-2025,North West Delhi,110088,5,0,0,0,46,32,56
30-10-2025,North West Delhi,110089,4,2,0,4,23,0,0
30-10-2025,North West Delhi,110094,1,0,0,0,2,1,0
30-10-2025,Shahdara,110032,5,0,0,3,35,2,8
30-10-2025,Shahdara,110053,2,0,0,0,8,2,6
30-10-2025,Shahdara,110093,1,0,0,1,15,0,0
30-10-2025,Shahdara,110095,2,1,0,2,26,1,6
30-10-2025,South Delhi,110003,3,0,0,0,3,0,0
30-10-2025,South Delhi,110013,3,0,0,0,7,0,2
30-10-2025,South Delhi,110014,4,0,1,0,0,0,0
30-10-2025,South Delhi,110016,2,0,0,2,10,1,6
30-10-2025,South Delhi,110017,19,5,1,5,44,0,0
30-10-2025,South Delhi,110019,18,6,0,10,90,30,68
30-10-2025,South Delhi,110020,9,1,0,2,15,0,0
30-10-2025,South Delhi,110024,5,0,0,1,14,0,0
30-10-2025,South Delhi,110025,16,7,0,3,48,34,90
30-10-2025,South Delhi,110030,15,0,0,1,30,0,0
30-10-2025,South Delhi,110044,41,10,0,6,101,86,206
30-10-2025,South Delhi,110047,6,3,0,0,0,0,0
30-10-2025,South Delhi,110048,7,0,0,2,11,3,6
30-10-2025,South Delhi,110049,4,1,0,1,21,0,0
30-10-2025,South Delhi,110062,46,5,0,0,0,0,0
30-10-2025,South Delhi,110065,19,1,0,2,44,10,20
30-10-2025,South Delhi,110068,7,1,0,0,17,2,15
30-10-2025,South Delhi,110074,14,3,1,3,43,20,60
30-10-2025,South Delhi,110076,11,2,1,5,17,0,0
30-10-2025,South Delhi,110080,6,1,0,1,20,3,11
30-10-2025,South East Delhi,110025,1,0,0,2,22,0,6
30-10-2025,South West Delhi,110010,1,0,0,0,10,14,22
30-10-2025,South West Delhi,110021,1,0,0,0,0,0,0
30-10-2025,South West Delhi,110022,5,2,0,6,18,8,24
30-10-2025,South West Delhi,110023,3,0,1,0,0,0,0
30-10-2025,South West Delhi,110028,3,0,0,2,42,12,30
30-10-2025,South West Delhi,110029,1,0,0,0,8,0,0
30-10-2025,South West Delhi,110037,13,5,1,0,0,0,0
30-10-2025,South West Delhi,110043,36,2,0,11,81,0,0
30-10-2025,South West Delhi,110045,30,2,1,16,150,68,66
30-10-2025,South West Delhi,110046,3,2,0,9,37,26,56
30-10-2025,South West Delhi,110047,2,0,0,0,1,0,2
30-10-2025,South West Delhi,110057,4,0,0,1,16,6,18
30-10-2025,South West Delhi,110061,0,1,0,0,8,8,2
30-10-2025,South West Delhi,110064,3,1,0,2,29,3,17
30-10-2025,South West Delhi,110066,2,0,0,1,4,0,0
30-10-2025,South West Delhi,110067,5,2,0,3,15,0,5
30-10-2025,South West Delhi,110070,12,3,0,3,31,10,10
30-10-2025,South West Delhi,110071,5,0,0,0,0,0,0
30-10-2025,South West Delhi,110072,5,0,0,2,5,0,0
30-10-2025,South West Delhi,110073,2,0,0,0,10,8,16
30-10-2025,South West Delhi,110075,7,1,1,1,28,16,24
30-10-2025,South West Delhi,110077,8,2,0,3,47,15,13
30-10-2025,South West Delhi,110078,8,1,0,3,49,34,42
30-10-2025,West Delhi,110015,9,3,0,3,41,0,0
30-10-2025,West Delhi,110018,17,5,0,0,0,0,0
30-10-2025,West Delhi,110026,4,0,0,0,0,0,0
30-10-2025,West Delhi,110027,10,3,0,2,48,0,0
30-10-2025,West Delhi,110041,29,10,0,0,0,0,0
30-10-2025,West Delhi,110043,7,1,0,0,13,10,12
30-10-2025,West Delhi,110058,7,3,0,3,50,6,13
30-10-2025,West Delhi,110059,60,15,2,19,257,132,220
30-10-2025,West Delhi,110063,13,4,0,2,41,5,15
30-10-2025,West Delhi,110087,10,2,0,4,36,12,14
31-10-2025,Central Delhi,110001,0,1,0,0,2,0,4
31-10-2025,Central Delhi,110002,1,2,0,4,20,18,28
31-10-2025,Central Delhi,110003,5,0,0,0,32,22,14
